id,source_split,text,tokens,labels,is_correct,review_note
test_012945,test,"Nếu bạn đã sinh rồi và tình trạng ổn định thì vẫn có thể tiêm mũi 2. Người ta khuyến cáo rằng khoảng cách giữa 2 mũi tiêm vắc xin pfizer là 3 tuần, nghĩa là thời gian tối thiểu là 3 tuần. Nếu vì một số lý do mà chúng ta tiêm mũi 2 quá thời gian 3 tuần thì vẫn không ảnh hưởng gì. Với vắc xin pfizer/moderna, chúng ta có thể trì hoãn mũi thứ 2 đến 6 tuần. Thân ái. Trích video chăm sóc phụ nữ mang thai trong bối cảnh covid-19 của bệnh viện từ dũ xin chào bác sĩ.",nếu bạn đã sinh rồi và tình trạng ổn định thì vẫn có thể tiêm mũi 2 người ta khuyến cáo rằng khoảng cách giữa 2 mũi tiêm vắc xin pfizer là 3 tuần nghĩa là thời gian tối thiểu là 3 tuần nếu vì một số lý do mà chúng ta tiêm mũi 2 quá thời gian 3 tuần thì vẫn không ảnh hưởng gì với vắc xin pfizer/moderna chúng ta có thể trì hoãn mũi thứ 2 đến 6 tuần thân ái trích video chăm sóc phụ nữ mang thai trong bối cảnh covid-19 của bệnh viện từ dũ xin chào bác sĩ,O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O COMMA O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O COMMA O O O O O O O O O O O PERIOD O PERIOD O O O O O O O O O O O O O O O O O O O O PERIOD,,
test_016718,test,"Khi bật nắp mài thấy trong rốn có 1 cục thịt nhỏ. Giữa rốn nhầy nhầy màu xanh ạ. Sau đó rốn gom gom khô từ từ. Em lo lắng không biết như vậy có bất thường gì k ạ. Mài rốn bé thì nghe có mùi hôi bạn tiếp tục vệ sinh rốn cho bé, nếu rốn ướt, đỏ, loét, rỉ máu, có mùi bất thường nên đưa bé đến khám bác sĩ sơ sinh. Dạ bác sĩ cho em hỏi, em bị gãy xương mâm chày 1 tháng rưỡi. Hiện tại thì sức khỏe của em rất tốt. Bác sĩ đã bảo em tập đi. Như vậy có quá sớm không ạ và có ảnh hưởng gì không ạ?",khi bật nắp mài thấy trong rốn có 1 cục thịt nhỏ giữa rốn nhầy nhầy màu xanh ạ sau đó rốn gom gom khô từ từ em lo lắng không biết như vậy có bất thường gì k ạ mài rốn bé thì nghe có mùi hôi bạn tiếp tục vệ sinh rốn cho bé nếu rốn ướt đỏ loét rỉ máu có mùi bất thường nên đưa bé đến khám bác sĩ sơ sinh dạ bác sĩ cho em hỏi em bị gãy xương mâm chày 1 tháng rưỡi hiện tại thì sức khỏe của em rất tốt bác sĩ đã bảo em tập đi như vậy có quá sớm không ạ và có ảnh hưởng gì không ạ,O O O O O O O O O O O PERIOD O O O O O O PERIOD O O O O O O O PERIOD O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O COMMA O O COMMA COMMA COMMA O COMMA O O O O O O O O O O O O PERIOD O O O O O COMMA O O O O O O O O PERIOD O O O O O O O O PERIOD O O O O O O PERIOD O O O O O O O O O O O O O QUESTION,,
test_016992,test,"Tuy nhiên thường các nạn nhân bị mèo cào/cắn hay được khuyên đến khám bác sĩ là do nguy cơ mắc phải bệnh dại và nhiễm trùng vết thương. Bệnh dại từ chó mèo khi cắn lây sang người có thể gây tử vong. Thời gian ủ bệnh dại trung bình từ 10 ngày đến 2 năm sau khi bị nhiễm virus dại từ vết thương, hiếm khi thời gian ủ bệnh ngắn dưới 9 ngày hoặc dài tới một vài năm. Nếu em không theo dõi được con mèo để biết nó còn sống sau 15 ngày cào/cắn em hay không thì em cần phải tiêm ngừa dại, bởi vì vết thương lành rồi không đồng nghĩa là không nhiễm dại. Ngược lại, nếu nó vẫn còn sống sau 15 ngày đó thì em không có nguy cơ nhiễm dại và không cần tiêm phòng nữa. Thân mến.",tuy nhiên thường các nạn nhân bị mèo cào/cắn hay được khuyên đến khám bác sĩ là do nguy cơ mắc phải bệnh dại và nhiễm trùng vết thương bệnh dại từ chó mèo khi cắn lây sang người có thể gây tử vong thời gian ủ bệnh dại trung bình từ 10 ngày đến 2 năm sau khi bị nhiễm virus dại từ vết thương hiếm khi thời gian ủ bệnh ngắn dưới 9 ngày hoặc dài tới một vài năm nếu em không theo dõi được con mèo để biết nó còn sống sau 15 ngày cào/cắn em hay không thì em cần phải tiêm ngừa dại bởi vì vết thương lành rồi không đồng nghĩa là không nhiễm dại ngược lại nếu nó vẫn còn sống sau 15 ngày đó thì em không có nguy cơ nhiễm dại và không cần tiêm phòng nữa thân mến,O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O PERIOD O COMMA O O O O O O O O O O O O O O O O O O O O O O PERIOD O PERIOD,,
test_017352,test,Dạ đây là đơn thuốc của bác sĩ kê cho em ạ chị đặt khám online để bác sĩ gọi video call khám và tư vấn điều trị cho chị nhé e có đi bệnh viện khám bác sĩ cho đơn này mà ghi không rõ. Về nhà e mới để ý nhờ bác sĩ xem giùm e là mấy viên bên dưowiz 234 uống trước hay sau ăn ạ e cảm ơn chào em thuốc số 2 em uống trước và sau ăn đều được. Còn thuốc số 34 nên uống trước ăn em nhé. Dạ cho e hỏi thêm câu nữa là nếu bị tụt canxi thì uống canxi chung vời thuốc này được ko a. Triệu chứng kiểu mệt mỏi hơi nặng đầu choáng váng với hơi tê tay ấy a.,dạ đây là đơn thuốc của bác sĩ kê cho em ạ chị đặt khám online để bác sĩ gọi video call khám và tư vấn điều trị cho chị nhé e có đi bệnh viện khám bác sĩ cho đơn này mà ghi không rõ về nhà e mới để ý nhờ bác sĩ xem giùm e là mấy viên bên dưowiz 234 uống trước hay sau ăn ạ e cảm ơn chào em thuốc số 2 em uống trước và sau ăn đều được còn thuốc số 34 nên uống trước ăn em nhé dạ cho e hỏi thêm câu nữa là nếu bị tụt canxi thì uống canxi chung vời thuốc này được ko a triệu chứng kiểu mệt mỏi hơi nặng đầu choáng váng với hơi tê tay ấy a,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O PERIOD,,
test_018134,test,"Đơn thuốc dùng được nhé q e uống thuốc thấy đỡ nhiềulâu lâu dẫn còn đánh trống ngực oke em e có cần hoan thời gian tiêm lại kkhi nào e khỏe hẳn mới tiêm lại tiêm được em, hiện tại nếu nhịp tim về chỉ số bt thì tiêm được em e tiêm mũi 2 r, e dẫn uống thuốc của e bình thường hả bs oke em cảm ơn bs bác sĩ oi cho e hỏi là e bị đau o bụng trái ngang rốn chỉ đau âm ỉ lúc nào mà vận động hoặc đi lại thì mới đau nhiều ạbác sĩ cho e hỏi là e đag bị đau gì ạ chào em, bụng có rất nhiều cơ quan do đó khi đau bụng có rất nhiều nguyên nhân.",đơn thuốc dùng được nhé q e uống thuốc thấy đỡ nhiềulâu lâu dẫn còn đánh trống ngực oke em e có cần hoan thời gian tiêm lại kkhi nào e khỏe hẳn mới tiêm lại tiêm được em hiện tại nếu nhịp tim về chỉ số bt thì tiêm được em e tiêm mũi 2 r e dẫn uống thuốc của e bình thường hả bs oke em cảm ơn bs bác sĩ oi cho e hỏi là e bị đau o bụng trái ngang rốn chỉ đau âm ỉ lúc nào mà vận động hoặc đi lại thì mới đau nhiều ạbác sĩ cho e hỏi là e đag bị đau gì ạ chào em bụng có rất nhiều cơ quan do đó khi đau bụng có rất nhiều nguyên nhân,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O PERIOD,,
test_018190,test,"Bạn nên đến khám ở bệnh viện mắt trung ương là nơi có trình độ chuyên môn cao nhất về bệnh mắt để được chẩn đoán và điều trị hiệu quả bệnh của bạn. Bác sĩ cho em hỏi 1 vấn đề là cách đây 4 hôm nhà em và các hộ trong xóm bị nước lũ tràn vào nhà, làm bịch kẹo bị dính nước lũ luôn, hôm nay con em thấy bịch kẹo đã khô và lấy ra ăn. Như vậy có khả năng nhiễm covid không a? Tại nhà em ở tphcm nơi đang bùng phát dịch bệnh nên em cảm thấy rất lo và hoang mang a. Em xin cảm ơn bác sĩ đã giải đáp giúp em chào bạn. Virus gây bệnh covid 19 chủ yếu lây qua đường hô hấp.",bạn nên đến khám ở bệnh viện mắt trung ương là nơi có trình độ chuyên môn cao nhất về bệnh mắt để được chẩn đoán và điều trị hiệu quả bệnh của bạn bác sĩ cho em hỏi 1 vấn đề là cách đây 4 hôm nhà em và các hộ trong xóm bị nước lũ tràn vào nhà làm bịch kẹo bị dính nước lũ luôn hôm nay con em thấy bịch kẹo đã khô và lấy ra ăn như vậy có khả năng nhiễm covid không a tại nhà em ở tphcm nơi đang bùng phát dịch bệnh nên em cảm thấy rất lo và hoang mang a em xin cảm ơn bác sĩ đã giải đáp giúp em chào bạn virus gây bệnh covid 19 chủ yếu lây qua đường hô hấp,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O COMMA O O O O O O O O O O O O PERIOD O O O O O O O O QUESTION O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O PERIOD O O O O O O O O O O O PERIOD,,
test_019065,test,"Nếu nôn ra máu nhiều, bạn cần đến khám lại bác sĩ chuyên khoa tiêu hóa để đánh giá đầy đủ tình trạng tái phát xuất huyết và tìm nguyên nhân điều trị cho bạn nhé. Chúc bạn sức khỏe. Chào bác sỹ, nhờ bác sỹ tư vấn giúp tôi _ tôi được tiêm vắc xin covid 19 mũi 1 astrazeneca vào ngày 10/8/2021. _ hiện tôi nhận được lịch tiêm mũi 2 vào ngày 30/9/2021. _ tôi phát hiện mình đã có thai trong tháng 9 này ngày kinh cuối của tôi là ngày 30/8/2021, vậy tính đến ngày 30/9/2021 thì thai nhi có thể đã được thụ tinh khoảng 15 ngày. Vậy tôi có nên tiêm vắc xin mũi 2 không vì lo ảnh hưởng cho thai nhi. Cảm ơn bác sỹ. Chào chị, chị để 12 tuần rồi tiêm chị nhé.",nếu nôn ra máu nhiều bạn cần đến khám lại bác sĩ chuyên khoa tiêu hóa để đánh giá đầy đủ tình trạng tái phát xuất huyết và tìm nguyên nhân điều trị cho bạn nhé chúc bạn sức khỏe chào bác sỹ nhờ bác sỹ tư vấn giúp tôi _ tôi được tiêm vắc xin covid 19 mũi 1 astrazeneca vào ngày 10/8/2021 _ hiện tôi nhận được lịch tiêm mũi 2 vào ngày 30/9/2021 _ tôi phát hiện mình đã có thai trong tháng 9 này ngày kinh cuối của tôi là ngày 30/8/2021 vậy tính đến ngày 30/9/2021 thì thai nhi có thể đã được thụ tinh khoảng 15 ngày vậy tôi có nên tiêm vắc xin mũi 2 không vì lo ảnh hưởng cho thai nhi cảm ơn bác sỹ chào chị chị để 12 tuần rồi tiêm chị nhé,O O O O COMMA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O PERIOD O O COMMA O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O PERIOD O O O PERIOD O COMMA O O O O O O O PERIOD,,
test_019708,test,"Tuy nhiên, hiện nay sỏi thận ngày càng lớn, bố cũng lớn tuổi. Em xin hỏi bác sĩ có cách chữa trị sỏi thận 8mm mà không cần mổ không? Em xin cảm ơn. Chào bạn. Về nội khoa, nếu muốn áp dụng cách chữa trị sỏi thận 8mm mà không cần mổ thì bố bạn cần uống nhiều nước 2-3 lít/ngày. Không ăn quá mặn hoặc quá ngọt vì sẽ khiến sỏi to ra. Ngoài ra, bố bạn có thể dùng nước thơm dứa ép để giúp bào mòn sỏi, và sử dụng thuốc điều trị sỏi thận bổ sung theo chỉ định của bác sĩ. Tuy nhiên, khi có chỉ định can thiệp ngoại khoa thì cần phải mổ.",tuy nhiên hiện nay sỏi thận ngày càng lớn bố cũng lớn tuổi em xin hỏi bác sĩ có cách chữa trị sỏi thận 8mm mà không cần mổ không em xin cảm ơn chào bạn về nội khoa nếu muốn áp dụng cách chữa trị sỏi thận 8mm mà không cần mổ thì bố bạn cần uống nhiều nước 2-3 lít/ngày không ăn quá mặn hoặc quá ngọt vì sẽ khiến sỏi to ra ngoài ra bố bạn có thể dùng nước thơm dứa ép để giúp bào mòn sỏi và sử dụng thuốc điều trị sỏi thận bổ sung theo chỉ định của bác sĩ tuy nhiên khi có chỉ định can thiệp ngoại khoa thì cần phải mổ,O COMMA O O O O O O COMMA O O O PERIOD O O O O O O O O O O O O O O O O QUESTION O O O PERIOD O PERIOD O O COMMA O O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O PERIOD O COMMA O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O PERIOD O COMMA O O O O O O O O O O O PERIOD,,
test_020271,test,"Khi trẻ sốt nhẹ 385 độ c hạ sốt bằng cách nới lỏng quần áo, mặc quần áo mỏng, lau ấm trán, cổ, nách, bẹn và cho trẻ uống nhiều nước. Trẻ sốt vừa và cao 385 độ c xử lý như trẻ sốt nhẹ, đồng thời cho trẻ uống thuốc hạ sốt paracetamol liều 10mg/kg cân nặng và khoảng cách giữa 2 lần uống thuốc ít nhất là 6 tiếng. Thân mến. Dạo gần đây e qh thì bị rát ở đầu dương vật ạ, bị mấy ngày nay r có ngày thì kh rát e tưởng hết ai dè hôm nay bị rát nữa ạ, kh b có sao kh ạ. Ngày 10/8 e test có bị covid và đã âm tính 26/8 có tiêm vacxin kh b nó có ảnh hưởng gì đến sinh dục kh ạ.",khi trẻ sốt nhẹ 385 độ c hạ sốt bằng cách nới lỏng quần áo mặc quần áo mỏng lau ấm trán cổ nách bẹn và cho trẻ uống nhiều nước trẻ sốt vừa và cao 385 độ c xử lý như trẻ sốt nhẹ đồng thời cho trẻ uống thuốc hạ sốt paracetamol liều 10mg/kg cân nặng và khoảng cách giữa 2 lần uống thuốc ít nhất là 6 tiếng thân mến dạo gần đây e qh thì bị rát ở đầu dương vật ạ bị mấy ngày nay r có ngày thì kh rát e tưởng hết ai dè hôm nay bị rát nữa ạ kh b có sao kh ạ ngày 10/8 e test có bị covid và đã âm tính 26/8 có tiêm vacxin kh b nó có ảnh hưởng gì đến sinh dục kh ạ,O O O O O O O O O O O O O O COMMA O O O COMMA O O COMMA COMMA COMMA O O O O O O PERIOD O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O PERIOD O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O COMMA O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD,,
test_020287,test,"Chào bạn, hsv herpes simplex virus là một loại vi rút gây bệnh mụn rộp ở người. Có 2 loại hsv-1 và hsv-2. Trong đó, hsv-1 gây những mụn nước ở da và niêm mạc miệng còn hsv-2 gây tổn thương ở cơ quan sinh dục. Hsv-1 thường lây qua tiếp xúc miệng trực tiếp với virus qua trầy xước, hoặc qua nước bọt. Hôn là hành động khiến bạn dễ bị lây nhiễm loại virus này, do đó, nhiều người đã nhiễm virus trong giai đoạn rất trẻ. Trong khi đó, hsv-2 thường chỉ lây qua quan hệ tình dục. Igg và igm là kháng thể do cơ thể tạo ra khi tiếp xúc với tác nhân gây bệnh, trong đó igm biểu hiện pha nhiễm cấp thường xuất hiện sau tối thiểu 5-7 ngày kể từ khi nhiễm trùng.",chào bạn hsv herpes simplex virus là một loại vi rút gây bệnh mụn rộp ở người có 2 loại hsv-1 và hsv-2 trong đó hsv-1 gây những mụn nước ở da và niêm mạc miệng còn hsv-2 gây tổn thương ở cơ quan sinh dục hsv-1 thường lây qua tiếp xúc miệng trực tiếp với virus qua trầy xước hoặc qua nước bọt hôn là hành động khiến bạn dễ bị lây nhiễm loại virus này do đó nhiều người đã nhiễm virus trong giai đoạn rất trẻ trong khi đó hsv-2 thường chỉ lây qua quan hệ tình dục igg và igm là kháng thể do cơ thể tạo ra khi tiếp xúc với tác nhân gây bệnh trong đó igm biểu hiện pha nhiễm cấp thường xuất hiện sau tối thiểu 5-7 ngày kể từ khi nhiễm trùng,O COMMA O O O O O O O O O O O O O O PERIOD O O O O O PERIOD O COMMA O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O COMMA O O O PERIOD O O O O O O O O O O O O COMMA O COMMA O O O O O O O O O PERIOD O O COMMA O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O PERIOD,,
test_021049,test,"Cách đây 2 tháng do đau họng rồi bị tái viêm nên em có đi khám và được chẩn đoán viêm mũi xoang, viêm họng cấp. Hình ảnh nội soi cho thấy tăng sinh tổ chức hạt thành sau. Vậy có khả năng em bị ung thư vòm họng không ạ? Chào bạn, giai đoạn đầu của ung thư vòm họng triệu chứng thường không rõ ràng, dễ nhầm lẫn với các bệnh lý viêm mũi xoang mạn tính khác. Tình trạng khạc ra máu, ù tai hay nghẹt mũi cũng không hiếm gặp ở bệnh nhân viêm xoang mạn tính. Đặc biệt nếu bạn thường xuyên thức khuya, không giữ gìn sức khỏe thì viêm nhiễm sẽ tái phát nhiều lần gây khó chịu tăng dần.",cách đây 2 tháng do đau họng rồi bị tái viêm nên em có đi khám và được chẩn đoán viêm mũi xoang viêm họng cấp hình ảnh nội soi cho thấy tăng sinh tổ chức hạt thành sau vậy có khả năng em bị ung thư vòm họng không ạ chào bạn giai đoạn đầu của ung thư vòm họng triệu chứng thường không rõ ràng dễ nhầm lẫn với các bệnh lý viêm mũi xoang mạn tính khác tình trạng khạc ra máu ù tai hay nghẹt mũi cũng không hiếm gặp ở bệnh nhân viêm xoang mạn tính đặc biệt nếu bạn thường xuyên thức khuya không giữ gìn sức khỏe thì viêm nhiễm sẽ tái phát nhiều lần gây khó chịu tăng dần,O O O O O O O O O O O O O O O O O O O O O O COMMA O O PERIOD O O O O O O O O O O O O PERIOD O O O O O O O O O O O QUESTION O COMMA O O O O O O O O O O O O O COMMA O O O O O O O O O O O O PERIOD O O O O COMMA O O O O O O O O O O O O O O O PERIOD O O O O O O O COMMA O O O O O O O O O O O O O O O O O PERIOD,,
test_022382,test,"Ở tuổi của bạn, buồng trứng còn hoạt động tốt nên hiếm khi xảy ra vấn đề liên quan thiếu hụt nội tiết tố nữ, bạn nên khám chuyên khoa phụ khoa để tầm soát các vấn đề gây rối loạn kinh nguyệt khác vì có thể bắt nguồn từ bệnh lý mà thực phẩm chức năng như tố nữ khang sẽ không thể điều chỉnh được bạn nhé. Thân mến. Dạ cho em hỏi, vài hôm nay em có bị nhói bên ngực trái gần vùng xương ức, cảm giác nặng ngực và lâu lâu bị lan sang bên phải, thêm bị đau ngay bên hông sườn trái. Trước đó em có tập gập bụng và cardio tại nhà, và em hoàn toàn không bị khó thở gì ạ.",ở tuổi của bạn buồng trứng còn hoạt động tốt nên hiếm khi xảy ra vấn đề liên quan thiếu hụt nội tiết tố nữ bạn nên khám chuyên khoa phụ khoa để tầm soát các vấn đề gây rối loạn kinh nguyệt khác vì có thể bắt nguồn từ bệnh lý mà thực phẩm chức năng như tố nữ khang sẽ không thể điều chỉnh được bạn nhé thân mến dạ cho em hỏi vài hôm nay em có bị nhói bên ngực trái gần vùng xương ức cảm giác nặng ngực và lâu lâu bị lan sang bên phải thêm bị đau ngay bên hông sườn trái trước đó em có tập gập bụng và cardio tại nhà và em hoàn toàn không bị khó thở gì ạ,O O O COMMA O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O PERIOD O PERIOD O O O COMMA O O O O O O O O O O O O O COMMA O O O O O O O O O O O COMMA O O O O O O O PERIOD O O O O O O O O O O COMMA O O O O O O O O O PERIOD,,
train_000852,train,"Hsv có thể lây nhiễm do tiếp xúc với người bệnh như khi chơi thể thao gây va chạm, tiếp xúc tình dục, hôn, tiếp xúc của nhân viên y tế bị nhiễm vi rút, hoặc hsv trong cơ thể người bệnh lây nhiễm sang vùng da khác như tật cắn móng tay, mút tay làm lây nhiễm vi rút từ miệng. Kết quả kháng thể igg dương tính và igm âm tính cho thấy bạn đã bị nhiễm virus từ rất lâu trước đây, do virus không thể điều trị khỏi nên bạn có khả năgn lây bệnh cho người khác. Tuy nhiên, bạn cũng không nên quá lo lắng vì có tới 1/3 người trẻ dương tính với virus này, do lây lan qua nhiều con đường khác chứ không chỉ qua quan hệ tình dục bạn nhé. Thân mến. Chào bác sĩ ạ.",hsv có thể lây nhiễm do tiếp xúc với người bệnh như khi chơi thể thao gây va chạm tiếp xúc tình dục hôn tiếp xúc của nhân viên y tế bị nhiễm vi rút hoặc hsv trong cơ thể người bệnh lây nhiễm sang vùng da khác như tật cắn móng tay mút tay làm lây nhiễm vi rút từ miệng kết quả kháng thể igg dương tính và igm âm tính cho thấy bạn đã bị nhiễm virus từ rất lâu trước đây do virus không thể điều trị khỏi nên bạn có khả năgn lây bệnh cho người khác tuy nhiên bạn cũng không nên quá lo lắng vì có tới 1/3 người trẻ dương tính với virus này do lây lan qua nhiều con đường khác chứ không chỉ qua quan hệ tình dục bạn nhé thân mến chào bác sĩ ạ,O O O O O O O O O O O O O O O O O O COMMA O O O COMMA COMMA O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O COMMA O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O PERIOD O COMMA O O O O O O O O O O O O O O O O O COMMA O O O O O O O O O O O O O O O O O PERIOD O PERIOD O O O PERIOD,,
train_003279,train,"Nhưng em không gặp bác sĩ sau khi khám nên không hiểu lắm về kết quả. Nay em cứ đau tức vùng ngực và phía sau lưng, cảm giác buồn nôn. Kính mong bác sĩ tư vấn giúp em với ạ. Em xin cảm ơn bác sĩ. Đây là kết quả của em. Hôm lấy sinh khiết họ chụp kết quả gửi về cho em vì em ở vinh mà đi khám ở hà nội. Trong kết quả sinh khiết thì hp âm tính, nhưng bác sĩ bảo dương tính mới đúng, đánh nhầm em bị nhiễm mấy năm rồi ạ. Nhờ bác sĩ xem lại giúp em ạ. Kết quả do bạn đọc cung cấp chào bạn, những bệnh nhân có viêm dạ dày mạn, nhiều dị sản ruột có nguy cơ cao phát triển ung thư dạ dày hơn so với các bệnh nhân khác.",nhưng em không gặp bác sĩ sau khi khám nên không hiểu lắm về kết quả nay em cứ đau tức vùng ngực và phía sau lưng cảm giác buồn nôn kính mong bác sĩ tư vấn giúp em với ạ em xin cảm ơn bác sĩ đây là kết quả của em hôm lấy sinh khiết họ chụp kết quả gửi về cho em vì em ở vinh mà đi khám ở hà nội trong kết quả sinh khiết thì hp âm tính nhưng bác sĩ bảo dương tính mới đúng đánh nhầm em bị nhiễm mấy năm rồi ạ nhờ bác sĩ xem lại giúp em ạ kết quả do bạn đọc cung cấp chào bạn những bệnh nhân có viêm dạ dày mạn nhiều dị sản ruột có nguy cơ cao phát triển ung thư dạ dày hơn so với các bệnh nhân khác,O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O COMMA O O O PERIOD O O O O O O O O O PERIOD O O O O O PERIOD O O O O O PERIOD O O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O COMMA O O O O O O O COMMA O O O O O O O O PERIOD O O O O O O O PERIOD O O O O O O O O COMMA O O O O O O O COMMA O O O O O O O O O O O O O O O O O O O O PERIOD,,
